# boon-phase0-container-occurrences-v1
# path	line	byte_column	ordinal	construct	category	reason	context_sha256
crates/boon_native_playground/src/runtime_view.rs	3331	24	18	BTreeMap	unrelated-host-code	host-container-import	cb3c8950bc259cabb68b719a618015eb08d7ad70b24b752753998808a99294ff
crates/boon_native_playground/src/runtime_view.rs	3332	44	19	BTreeMap	unrelated-host-code	host-container-import	47eb6378f2b2cb4fa82242d9537b5480abcc03941cd8f1bd84c1d6515befdea5
crates/boon_native_playground/src/runtime_view.rs	3786	23	4	BTreeSet	test-oracle	test-only-scope	f6a372ae6eebc3b568ee523e0125c0e94bfebe77bcbe73b1166162b3d7478a0b
crates/boon_native_playground/src/runtime_view.rs	3817	25	20	BTreeMap	test-oracle	test-only-scope	17affd9fa81ca6f450e66db8e05b2d25ecf154129f263c27b963d7d4eca40a8a
crates/boon_native_playground/src/runtime_view.rs	4041	24	5	BTreeSet	test-oracle	test-only-scope	6cb6a797127617057b3a93f5a96213db893907f5ea18c6d44f3d72acdda2a22d
crates/boon_native_playground/src/runtime_view.rs	4386	29	21	BTreeMap	test-oracle	test-only-scope	873d7a65b85a0e80ec8de2d253fd14e00326f971d2293e4b797da223811eb715
crates/boon_native_playground/src/runtime_view.rs	4478	25	22	BTreeMap	test-oracle	test-only-scope	17affd9fa81ca6f450e66db8e05b2d25ecf154129f263c27b963d7d4eca40a8a
crates/boon_native_playground/src/runtime_view.rs	4551	25	23	BTreeMap	test-oracle	test-only-scope	17affd9fa81ca6f450e66db8e05b2d25ecf154129f263c27b963d7d4eca40a8a
crates/boon_native_playground/src/runtime_view.rs	4801	25	24	BTreeMap	test-oracle	test-only-scope	17affd9fa81ca6f450e66db8e05b2d25ecf154129f263c27b963d7d4eca40a8a
crates/boon_native_playground/src/runtime_view.rs	4837	25	25	BTreeMap	test-oracle	test-only-scope	17affd9fa81ca6f450e66db8e05b2d25ecf154129f263c27b963d7d4eca40a8a
crates/boon_native_playground/src/transient_host.rs	14	24	1	BTreeMap	unrelated-host-code	host-container-import	70a389a5fba871daa1d5c2ee233312e8aaa6c13e1075f40201d1f71bed01ed4c
crates/boon_native_playground/src/transient_host.rs	129	38	2	BTreeMap	unrelated-host-code	host-or-tooling-container	2d107ee5074fe2adb9ca0f0750accb2bcc0bae6b1d99c0e669f9014b405fb3dc
crates/boon_native_playground/src/verify.rs	1	23	1	BTreeSet	membership	membership-container-import	95763787053acddb460090e854311ac6ab93ed15fde8d276c7c42354c7ec364b
crates/boon_native_playground/src/verify.rs	6	24	1	BTreeMap	unrelated-host-code	host-container-import	70a389a5fba871daa1d5c2ee233312e8aaa6c13e1075f40201d1f71bed01ed4c
crates/boon_native_playground/src/verify.rs	119	43	2	BTreeSet	membership	set-membership-structure	fb04c428b93a93187e4bff05409878460ef2de2afe5cf04bb850fe715a4bbae7
crates/boon_native_playground/src/verify.rs	373	28	3	BTreeSet	membership	set-membership-structure	90e602685ccc54e6a7bd7eab1c64420baae99a6399f331a2731a854c013e6ba9
crates/boon_native_playground/src/verify.rs	408	34	4	BTreeSet	membership	set-membership-structure	5811edbc5011698afd9172646aea97a7a5659e35b00d30919d566b41979f7745
crates/boon_native_playground/src/verify.rs	440	60	5	BTreeSet	membership	set-membership-structure	1c9689edd93a6c90ea313604c3b8e829cd0dfbff239d7d0a8556224afd217c6c
crates/boon_native_playground/src/verify.rs	511	24	6	BTreeSet	membership	set-membership-structure	5d689e0bf1376f8290bc6cfe456b477288e2f6158074e73c2d1ce764ccb31039
crates/boon_native_playground/src/verify.rs	2796	22	2	BTreeMap	unrelated-host-code	host-or-tooling-container	b9708cef27213630d635051654bc798a745030431bc21dbae4826b0a8598a84e
crates/boon_native_playground/src/verify.rs	3245	13	3	BTreeMap	name-lookup	name-or-path-key-context	750c9a20fca949a1e0c7b507460aa9ffee2278976f541b23339d4d726ef05797
crates/boon_native_playground/src/verify.rs	3246	26	4	BTreeMap	unrelated-host-code	host-or-tooling-container	8d43f68e1dcd36bf0637a0573ad95f3623d0464e8701a1c079a13a233da6bb49
crates/boon_native_playground/src/verify.rs	3284	22	5	BTreeMap	unrelated-host-code	host-or-tooling-container	b9708cef27213630d635051654bc798a745030431bc21dbae4826b0a8598a84e
crates/boon_native_playground/src/verify.rs	3682	14	7	BTreeSet	membership	set-membership-structure	7f992cd17326c463c4785a4704a4acc642a99a37e628646ba3b0a43b1bed478f
crates/boon_native_playground/src/verify.rs	3683	13	8	BTreeSet	membership	set-membership-structure	d4900769b614631db280e8685baffd81913f09660463c0f9e76ae59745f8ad2b
crates/boon_native_playground/src/verify.rs	3684	13	9	BTreeSet	membership	set-membership-structure	1c114a051bec5dd29871b907e6337ebe7b28d1fb29479fcdb16624a03f694e9f
crates/boon_native_playground/src/verify.rs	3689	37	10	BTreeSet	membership	set-membership-structure	f136c3ef0a3b3bac36f6c8139a38ebe44af3f993a16ab2b53cf61bd8c3c516f6
crates/boon_native_playground/src/verify.rs	3788	20	11	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_native_playground/src/verify.rs	3833	24	12	BTreeSet	membership	set-membership-structure	6cb6a797127617057b3a93f5a96213db893907f5ea18c6d44f3d72acdda2a22d
crates/boon_native_playground/src/verify.rs	5657	47	6	BTreeMap	unrelated-host-code	host-or-tooling-container	167dbc072df6e7ff9b67378fbcd4e1d9e2215d61fcaf0f7412df2864ad7fa743
crates/boon_native_playground/src/verify.rs	5846	24	7	BTreeMap	unrelated-host-code	host-or-tooling-container	e1688d76f6ecb2f6a62f94b09f38796597131801580338ff247d8457cf751423
crates/boon_native_playground/src/verify.rs	5945	59	13	BTreeSet	membership	set-membership-structure	b015cb9a90a09f79a75daeb4247ccd7b943c1a5b7824e88038f22f6129f081f2
crates/boon_native_playground/src/verify.rs	5975	17	14	BTreeSet	membership	set-membership-structure	b7637951e4692880a096ce84e15657883f1c5078188ff8573f5bc160bf9bcb69
crates/boon_native_playground/src/verify.rs	5991	17	15	BTreeSet	membership	set-membership-structure	b7637951e4692880a096ce84e15657883f1c5078188ff8573f5bc160bf9bcb69
crates/boon_native_playground/src/verify.rs	7302	21	16	BTreeSet	membership	set-membership-structure	c9a98627fe21756222190382d969c23fda5178fdb39413221d35a08befa2a3cb
crates/boon_native_playground/src/verify.rs	7423	22	17	BTreeSet	membership	set-membership-structure	438ea1464564edf752ee17a492cfebb86d26dc969f8faddf447cb21ebc9c0ca6
crates/boon_native_playground/src/view.rs	422	41	1	BTreeSet	membership	membership-container-import	2b7a7d4b08a509a995c41cfd574c6ceb7d4fb23bc55fbd5b88fd782d2bcf57d3
crates/boon_native_playground/src/workspace.rs	161	60	1	BTreeSet	membership	membership-container-import	2202395e94c37538c92a87f09538346044bdae2a5c1d6920c2696531621cca43
crates/boon_native_playground/src/workspace_control.rs	6	19	1	HashMap	unrelated-host-code	host-or-tooling-container	ebc1eaed55e4b296dd551808285036c4278f8fb23220e87efddf5b5f9db3e68b
crates/boon_native_playground/src/workspace_control.rs	6	28	1	HashSet	membership	set-membership-structure	ebc1eaed55e4b296dd551808285036c4278f8fb23220e87efddf5b5f9db3e68b
crates/boon_native_playground/src/workspace_control.rs	321	17	2	HashMap	unrelated-host-code	host-or-tooling-container	9922285578f794ffc3785d7f9fc195b34cdf883e9922c10b4cf98a80d2a99977
crates/boon_native_playground/src/workspace_control.rs	322	13	3	HashMap	unrelated-host-code	host-or-tooling-container	4fdeba65a006d7e88ce5ef5e7522ee11ba3ce83cc874f4b80e5b9b8d7c55a2c6
crates/boon_native_playground/src/workspace_control.rs	322	56	2	HashSet	membership	set-membership-structure	4fdeba65a006d7e88ce5ef5e7522ee11ba3ce83cc874f4b80e5b9b8d7c55a2c6
crates/boon_native_playground/src/workspace_control.rs	324	9	4	HashMap	unrelated-host-code	host-or-tooling-container	8868991ae2eb37c6bbe12f7a337af32ed4ff531f40c7c33b9c670cf7f3fd12b2
crates/boon_native_playground/src/workspace_control.rs	324	52	3	HashSet	membership	set-membership-structure	8868991ae2eb37c6bbe12f7a337af32ed4ff531f40c7c33b9c670cf7f3fd12b2
crates/boon_native_playground/src/workspace_control.rs	325	14	5	HashMap	unrelated-host-code	host-or-tooling-container	dbf50c649acd2824d0b1b76cc25431861ddc54c5088bf7e1787cda70038817cc
crates/boon_native_playground/src/workspace_control.rs	330	24	6	HashMap	unrelated-host-code	host-or-tooling-container	dde6338abb8393c9b115790b75369b129ed43bef76e1745e9c02746f92e7d6f1
crates/boon_parser/src/lib.rs	4	23	1	BTreeSet	membership	membership-container-import	95763787053acddb460090e854311ac6ab93ed15fde8d276c7c42354c7ec364b
crates/boon_parser/src/lib.rs	1054	53	1	BTreeMap	unrelated-host-code	host-container-import	31cbbfe3dd07caf5ecadcbbc84b7c8a79a411787637aeaaf67d84b2a56c13ba9
crates/boon_parser/src/lib.rs	1071	49	2	BTreeMap	unrelated-host-code	host-container-import	21b73454f007b742aaeabd64fe219461214f4704d23d1348fcadacee37a03198
crates/boon_parser/src/lib.rs	1089	45	3	BTreeMap	unrelated-host-code	host-container-import	77da3fe6f923415c8e7c8146e6baf56e8e52a111f086a9bce8fb228041b0cb86
crates/boon_parser/src/lib.rs	1103	45	4	BTreeMap	unrelated-host-code	host-container-import	77da3fe6f923415c8e7c8146e6baf56e8e52a111f086a9bce8fb228041b0cb86
crates/boon_parser/src/lib.rs	1120	45	5	BTreeMap	unrelated-host-code	host-container-import	77da3fe6f923415c8e7c8146e6baf56e8e52a111f086a9bce8fb228041b0cb86
crates/boon_parser/src/lib.rs	1147	45	6	BTreeMap	unrelated-host-code	host-container-import	77da3fe6f923415c8e7c8146e6baf56e8e52a111f086a9bce8fb228041b0cb86
crates/boon_parser/src/lib.rs	1551	20	2	BTreeSet	membership	set-membership-structure	7077a67ae0c95cb587db3d0285f6314fe5df35ccc4c0eb4e36a4fc14228cb419
crates/boon_parser/src/lib.rs	1846	23	3	BTreeSet	membership	set-membership-structure	f6a372ae6eebc3b568ee523e0125c0e94bfebe77bcbe73b1166162b3d7478a0b
crates/boon_parser/src/lib.rs	1920	23	4	BTreeSet	membership	set-membership-structure	f6a372ae6eebc3b568ee523e0125c0e94bfebe77bcbe73b1166162b3d7478a0b
crates/boon_parser/src/lib.rs	4338	25	5	BTreeSet	membership	set-membership-structure	924ed0a71584fde524a29cb87bf1add9a9e0faee99dcfdfb828bef7c6bb4de79
crates/boon_parser/src/lib.rs	4396	25	6	BTreeSet	membership	set-membership-structure	924ed0a71584fde524a29cb87bf1add9a9e0faee99dcfdfb828bef7c6bb4de79
crates/boon_persistence/src/codec.rs	15	24	1	BTreeMap	canonical-boundary	canonical-boundary-import	c5b31332c3addaeb3325d98902586d4439813b6a8f7ad742353f42b289b0ea76
crates/boon_persistence/src/codec.rs	15	34	1	BTreeSet	canonical-boundary	canonical-boundary-import	c5b31332c3addaeb3325d98902586d4439813b6a8f7ad742353f42b289b0ea76
crates/boon_persistence/src/codec.rs	59	16	2	BTreeMap	canonical-boundary	canonical-boundary-structure	61cf38fca4cdb3f698759240480dae01b5af8198a8afcf8c7f3ad6fdb6c9b4f7
crates/boon_persistence/src/codec.rs	60	21	3	BTreeMap	canonical-boundary	canonical-boundary-structure	a0cc42ed7c776a0873afda8edbc5d081f23c8aff8e401454c7c489263d5c873a
crates/boon_persistence/src/codec.rs	183	23	4	BTreeMap	canonical-boundary	canonical-boundary-structure	20a7fab048f82cae3ec864d5f08bb773c456da2834095e8a28a652c5dae1f92f
crates/boon_persistence/src/codec.rs	193	21	5	BTreeMap	canonical-boundary	canonical-boundary-structure	99c2dcb4a68d7a052951a31c170dd603deed5b80f0e865abd1e0641792fa8186
crates/boon_persistence/src/codec.rs	203	20	6	BTreeMap	canonical-boundary	canonical-boundary-structure	7d15bbc13df4baee7471bd566f0cef9b21418591ff1c1250e727053f68ddc071
crates/boon_persistence/src/codec.rs	213	20	7	BTreeMap	canonical-boundary	canonical-boundary-structure	1f3b6e9bbfa3dca7c0fbbc977924fd1d5a83b72bcbb8b3aab61be654b4a0636e
crates/boon_persistence/src/codec.rs	223	41	2	BTreeSet	canonical-boundary	canonical-boundary-structure	ae2220923340e2a431862c30f9b161717717a0fbb3a0439cbcb908cbd3a2c995
crates/boon_persistence/src/codec.rs	230	22	8	BTreeMap	canonical-boundary	canonical-boundary-structure	2e5a000a4f68fd16c692160566ddefd1b3d71d3ce3c9554cca89cd2cd8e7109e
crates/boon_persistence/src/codec.rs	320	33	9	BTreeMap	canonical-boundary	canonical-boundary-structure	cc36c7429f5213769ad08e971350756d37fea2fbc61d43e65096970f568a6238
crates/boon_persistence/src/codec.rs	491	21	10	BTreeMap	canonical-boundary	canonical-boundary-structure	f498400d71319f968e138ea92fbfffcb055027dd3cfa356f8d1beba3986f461c
crates/boon_persistence/src/codec.rs	492	26	11	BTreeMap	canonical-boundary	canonical-boundary-structure	b8d821ca724ab861531e02d7c54ffac2967bb8fd47fe5eb70049480271c4af8b
crates/boon_persistence/src/codec.rs	509	13	12	BTreeMap	canonical-boundary	canonical-boundary-structure	23eef98c6f05f1537fd839b6198bed797ce5fa71477adec46cc8005ea46f547b
crates/boon_persistence/src/codec.rs	515	26	13	BTreeMap	canonical-boundary	canonical-boundary-structure	b8d821ca724ab861531e02d7c54ffac2967bb8fd47fe5eb70049480271c4af8b
crates/boon_persistence/src/codec.rs	524	13	14	BTreeMap	canonical-boundary	canonical-boundary-structure	10eb9d846e2a00e7d707e17a1a2ef2e6e3de6688d531692a2db757482e9d3ad2
crates/boon_persistence/src/codec.rs	529	26	15	BTreeMap	canonical-boundary	canonical-boundary-structure	b8d821ca724ab861531e02d7c54ffac2967bb8fd47fe5eb70049480271c4af8b
crates/boon_persistence/src/codec.rs	540	21	16	BTreeMap	canonical-boundary	canonical-boundary-structure	f498400d71319f968e138ea92fbfffcb055027dd3cfa356f8d1beba3986f461c
crates/boon_persistence/src/codec.rs	541	26	17	BTreeMap	canonical-boundary	canonical-boundary-structure	b8d821ca724ab861531e02d7c54ffac2967bb8fd47fe5eb70049480271c4af8b
crates/boon_persistence/src/codec.rs	556	13	18	BTreeMap	canonical-boundary	canonical-boundary-structure	23eef98c6f05f1537fd839b6198bed797ce5fa71477adec46cc8005ea46f547b
crates/boon_persistence/src/codec.rs	561	26	19	BTreeMap	canonical-boundary	canonical-boundary-structure	b8d821ca724ab861531e02d7c54ffac2967bb8fd47fe5eb70049480271c4af8b
crates/boon_persistence/src/codec.rs	571	13	20	BTreeMap	canonical-boundary	canonical-boundary-structure	10eb9d846e2a00e7d707e17a1a2ef2e6e3de6688d531692a2db757482e9d3ad2
crates/boon_persistence/src/codec.rs	575	26	21	BTreeMap	canonical-boundary	canonical-boundary-structure	b8d821ca724ab861531e02d7c54ffac2967bb8fd47fe5eb70049480271c4af8b
crates/boon_persistence/src/codec.rs	605	23	22	BTreeMap	canonical-boundary	canonical-boundary-structure	383dfb2e25c19ce12c03bca64f969fdef173a58ffd6d26f231ee89fe52c6669d
